kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence dsmem_latency
nocluster.1.sm_90.ptx 5258 : 512 4608 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3094 : 8192 262144 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2553 : 2048 25088 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3067 : 8192 262144 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3153 : 3584 19328 0 0 0 448 112 0 0 0 
nocluster.1.sm_90.ptx 2612 : 2048 19776 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5259 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3095 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2554 : 2048 27904 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3068 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3154 : 3584 32256 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2613 : 2048 15712 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2682 : 512 1600 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5260 : 512 1344 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3096 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2555 : 2048 30976 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3069 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2683 : 512 0 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3097 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2556 : 2048 33280 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3070 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3071 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2616 : 4096 26624 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3767 : 512 4672 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2685 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3072 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2617 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3073 : 8192 204800 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3159 : 1792 7584 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2618 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3074 : 8192 73728 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3160 : 1792 9373 0 0 0 0 0 0 7 0 
nocluster.1.sm_90.ptx 2619 : 4096 24576 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3770 : 512 3200 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2688 : 4096 25216 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3075 : 8192 262144 0 8192 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 2620 : 4096 25184 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3771 : 512 4640 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2689 : 4096 25376 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5240 : 256 1312 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 3076 : 8192 262144 0 1024 1024 0 0 0 0 0 
nocluster.1.sm_90.ptx 3772 : 512 3072 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 2690 : 4096 36992 0 0 0 0 0 0 0 0 
nocluster.1.sm_90.ptx 5241 : 256 0 0 0 0 0 0 0 0 0 
